"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"134","All Transitions","11552_13_14_15",0.1210242,"North American Warm Desert Riparian Systems - Stringers",55,0.458823529,488,0,59.0598096
"135","All Transitions","11590_15",0.3580462,"Rocky Mountain Montane Riparian Systems",21,0.364705882,8195,0.7,2934.188609
"136","All Transitions","11590_16_23_24_26",0.4149928,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,365.6086568
"137","All Transitions","11590_16_23_24_26",0.4149928,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"138","All Transitions","11600_15_28",0.4070216,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,865.3279216
"139","Alternative Succession","10160_15_28",0.0076906,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,1346.508701
"140","Alternative Succession","10160_16_23_24_25",0.007569,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,5.691888
"141","Alternative Succession","10160_16_23_24_25",0.007569,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.143811
"142","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",40,0.517647059,1439,0.1,9.0259836
"143","Alternative Succession","10240_14_15_24",0.0061624,"Madrean Lower Montane Pine-Oak Forest and Woodland",41,0.117647059,899,0.1,5.5399976
"144","Alternative Succession","10240_14_15_24",0.0061624,"Madrean Lower Montane Pine-Oak Forest and Woodland",63,0.117647059,1,0,0.0061624
"145","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,1.867899
"146","Alternative Succession","10520_15",0.0111678,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",20,0.901960784,8586,0.7,95.8867308
"147","Alternative Succession","10540_15_25",0.0020834,"Southern Rocky Mountain Ponderosa Pine Woodland",6,0,74077,6.1,154.3320218
"148","Alternative Succession","10550_15_28",0.0048118,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",11,0.745098039,28622,2.4,137.7233396
"149","Alternative Succession","10610_15_25",0.0012578,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",14,0,14882,1.2,18.7185796
"150","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",26,0.843137255,3759,0.3,9.611763
"151","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",35,0.843137255,872,0.1,2.229704
"152","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",58,0.843137255,5,0,0.012785
"153","Alternative Succession","10780_16_23_24_25",0.014699,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",59,0.811764706,18,0,0.264582
"154","Alternative Succession","10780_16_23_24_25",0.014699,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",65,0.811764706,1,0,0.014699
"155","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",10,0.478431373,33173,2.7,224.2030378
"156","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",13,0.478431373,18652,1.5,126.0614072
"157","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",60,0.478431373,2,0,0.0135172
"158","Alternative Succession","11040_23_24",0.0037492,"Mogollon Chaparral",37,0.82745098,921,0.1,3.4530132
"159","Alternative Succession","11170_13_15_28",0.0028922,"Southern Rocky Mountain Ponderosa Pine Savanna",45,0,1528,0.1,4.4192816
"160","Alternative Succession","11170_16_23_24",0.0013274,"Southern Rocky Mountain Ponderosa Pine Savanna",69,0,21,0,0.0278754
"161","Alternative Succession","11261_16_23_24",0.0031062,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",51,0.662745098,36,0,0.1118232
"162","Alternative Succession","11270_15",0.0021546,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",9,0.843137255,50533,4.2,108.8784018
"163","Alternative Succession","11270_16_23_24_25",0.0019652,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",71,0.843137255,336,0,0.6603072
"164","Competition or Maintenance","10160_15_28",0.0034882,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,610.731497
"165","Competition or Maintenance","10160_16_23_24_25",0.0037272,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,2.8028544
"166","Competition or Maintenance","10160_16_23_24_25",0.0037272,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.0708168
"167","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,15.230439
"168","Competition or Maintenance","10550_15_28",0.000448,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",11,0.745098039,28622,2.4,12.822656
"169","Competition or Maintenance","11040_23_24",0.0118994,"Mogollon Chaparral",37,0.82745098,921,0.1,10.9593474
"170","Competition or Maintenance","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",46,0.698039216,1022,0.1,49.2630572
"171","Insect or Disease","10110_15",0.0018518,"Rocky Mountain Aspen Forest and Woodland",73,0.450980392,2,0,0.0037036
"172","Insect or Disease","10160_15_28",0.0058672,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,1027.258712
"173","Insect or Disease","10160_16_23_24_25",0.0035028,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,2.6341056
"174","Insect or Disease","10160_16_23_24_25",0.0035028,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.0665532
"175","Insect or Disease","10190_13_14",0.0028614,"Great Basin Pinyon-Juniper Woodland",53,0,64,0,0.1831296
"176","Insect or Disease","10190_15",0.002891,"Great Basin Pinyon-Juniper Woodland",18,0,8322,0.7,24.058902
"177","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,61.161393
"178","Insect or Disease","10520_15",0.0122,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",20,0.901960784,8586,0.7,104.7492
"179","Insect or Disease","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",6,0,74077,6.1,33.8976352
"180","Insect or Disease","10550_15_28",0.0015914,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",11,0.745098039,28622,2.4,45.5490508
"181","Insect or Disease","10610_15_25",0.0003252,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",14,0,14882,1.2,4.8396264
"182","Insect or Disease","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",69,0,21,0,0.0168966
"183","Insect or Disease","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",51,0.662745098,36,0,0.1451376
"184","Insect or Disease","11270_15",0.0136456,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",9,0.843137255,50533,4.2,689.5531048
"185","Insect or Disease","11270_16_23_24_25",0.0129756,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",71,0.843137255,336,0,4.3598016
"186","Mixed Fire","10110_15",0.0005872,"Rocky Mountain Aspen Forest and Woodland",73,0.450980392,2,0,0.0011744
"187","Mixed Fire","10160_15_28",0.0052476,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,918.776046
"188","Mixed Fire","10160_16_23_24_25",0.0050886,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,3.8266272
"189","Mixed Fire","10160_16_23_24_25",0.0050886,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.0966834
"190","Mixed Fire","10190_13_14",0.0030174,"Great Basin Pinyon-Juniper Woodland",53,0,64,0,0.1931136
"191","Mixed Fire","10190_15",0.0029642,"Great Basin Pinyon-Juniper Woodland",18,0,8322,0.7,24.6680724
"192","Mixed Fire","10230_14_15_24_25",0.005273,"Madrean Encinal",40,0.517647059,1439,0.1,7.587847
"193","Mixed Fire","10240_14_15_24",0.0051404,"Madrean Lower Montane Pine-Oak Forest and Woodland",41,0.117647059,899,0.1,4.6212196
"194","Mixed Fire","10240_14_15_24",0.0051404,"Madrean Lower Montane Pine-Oak Forest and Woodland",63,0.117647059,1,0,0.0051404
"195","Mixed Fire","10250_14_15_24_25_26",0.004713,"Madrean Pinyon-Juniper Woodland",42,0.121568627,1532,0.1,7.220316
